Asset_ID,Hostname,IP_Address,Operating_System,Business_Owner,Environment,Severity,QID,CVE,Vulnerability_Title,CVSS_v3_Score,First_Detected,Last_Detected,Days_Open,Patch_Available,Exploit_Available,Threat_Intel_Flag,Risk_Score,Status,Remediation_Action,Due_Date,Scanner_Source
SRV-1861,FILE-PRODUCTION-0861,10.81.131.226,Windows Server 2016,Patrick Doyle,UAT,High,268639,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-06-12,2026-07-31,64,Yes,No,Medium,772,Mitigated,Upgrade package,2026-08-20,Qualys
SRV-1862,DB-PRODUCTION-0862,10.94.218.200,Windows Server 2016,Niamh Murphy,UAT,High,217090,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-26,2026-07-21,50,Yes,No,Medium,928,Mitigated,Configuration fix,2026-09-20,Qualys
SRV-1863,API-PRODUCTION-0863,10.211.208.166,Windows Server 2019,Laura Smith,Production,Medium,254989,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-05-25,2026-07-31,82,Yes,Yes,Low,900,Mitigated,Upgrade package,2026-08-31,Qualys
SRV-1864,DB-UAT-0864,10.53.37.76,Windows Server 2016,John Murphy,Test,High,141266,CVE-2023-3519,Citrix ADC RCE,9.8,2026-02-16,2026-07-20,180,Yes,No,High,931,In Progress,Configuration fix,2026-09-20,Qualys
SRV-1865,FILE-UAT-0865,10.51.181.156,RHEL 8,Michael Byrne,UAT,High,167389,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-05-26,2026-08-12,81,Yes,Yes,High,895,Open,Upgrade package,2026-09-20,Qualys
SRV-1866,FILE-PRODUCTION-0866,10.161.112.166,Windows Server 2022,Patrick Doyle,UAT,High,271237,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-05-26,2026-07-20,81,Yes,No,Medium,922,Mitigated,Apply vendor patch,2026-10-11,Qualys
SRV-1867,WEB-PRODUCTION-0867,10.39.27.134,Windows Server 2019,Emma Kelly,Production,Critical,288909,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-07-12,2026-07-31,34,Yes,No,High,708,In Progress,Upgrade package,2026-10-03,Qualys
SRV-1868,FILE-UAT-0868,10.178.40.141,Windows Server 2016,Emma Kelly,Test,High,183393,CVE-2020-1472,Zerologon,10.0,2026-03-28,2026-08-14,140,Yes,No,High,1000,Open,Apply vendor patch,2026-09-26,Qualys
SRV-1869,APP-UAT-0869,10.11.11.57,Windows Server 2019,David Walsh,UAT,High,362450,CVE-2021-44228,Log4Shell,10.0,2026-08-01,2026-08-05,14,Yes,No,Medium,1000,Mitigated,Configuration fix,2026-08-17,Qualys
SRV-1870,FILE-PRODUCTION-0870,10.11.52.151,Windows Server 2016,Emma Kelly,UAT,Medium,357669,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-04-10,2026-08-15,127,Yes,No,Low,785,Open,Upgrade package,2026-09-17,Qualys
SRV-1871,WEB-UAT-0871,10.69.143.96,RHEL 9,Patrick Doyle,UAT,Critical,205689,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-21,2026-08-11,55,Yes,No,High,998,In Progress,Upgrade package,2026-09-10,Qualys
SRV-1872,API-UAT-0872,10.53.48.29,Windows Server 2016,Patrick Doyle,Production,Medium,207784,CVE-2020-1472,Zerologon,10.0,2026-04-21,2026-08-15,116,Yes,No,Low,1000,Mitigated,Deploy KB update,2026-10-11,Qualys
SRV-1873,APP-UAT-0873,10.56.131.7,Windows Server 2022,John Murphy,UAT,Medium,194853,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-05-14,2026-08-01,93,Yes,Yes,Medium,706,Mitigated,Configuration fix,2026-10-01,Qualys
SRV-1874,APP-UAT-0874,10.123.144.153,Windows Server 2022,Emma Kelly,Production,High,156235,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-05-06,2026-07-27,101,Yes,Yes,Low,1000,Open,Apply vendor patch,2026-09-02,Qualys
SRV-1875,APP-PRODUCTION-0875,10.14.95.56,Ubuntu 22.04,Emma Kelly,Test,High,295465,CVE-2020-1472,Zerologon,10.0,2026-05-09,2026-07-23,98,Yes,No,Medium,1000,Mitigated,Apply vendor patch,2026-09-04,Qualys
SRV-1876,DB-UAT-0876,10.239.239.228,Windows Server 2019,Sarah OBrien,Production,Critical,349825,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-15,2026-08-06,31,Yes,Yes,High,948,Open,Deploy KB update,2026-09-14,Qualys
SRV-1877,DB-PRODUCTION-0877,10.180.145.123,Windows Server 2016,David Walsh,UAT,Medium,134161,CVE-2023-3519,Citrix ADC RCE,9.8,2026-02-18,2026-07-29,178,No,No,High,964,Open,Configuration fix,2026-09-12,Qualys
SRV-1878,WEB-PRODUCTION-0878,10.246.198.225,Windows Server 2022,Michael Byrne,Test,High,206272,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-01,2026-08-15,45,Yes,Yes,Low,1000,In Progress,Deploy KB update,2026-08-31,Qualys
SRV-1879,FILE-UAT-0879,10.203.60.184,Ubuntu 22.04,John Murphy,Dev,High,290859,CVE-2021-44228,Log4Shell,10.0,2026-08-14,2026-08-15,1,Yes,No,Medium,1000,In Progress,Deploy KB update,2026-09-08,Qualys
SRV-1880,DB-UAT-0880,10.105.45.149,RHEL 8,Aoife Ryan,Test,Medium,282157,CVE-2021-44228,Log4Shell,10.0,2026-03-26,2026-07-29,142,Yes,Yes,Low,968,In Progress,Configuration fix,2026-09-08,Qualys
SRV-1881,DB-UAT-0881,10.166.120.116,RHEL 9,David Walsh,Production,Critical,280068,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-11,2026-07-18,65,Yes,No,Low,847,Mitigated,Deploy KB update,2026-10-09,Qualys
SRV-1882,FILE-PRODUCTION-0882,10.211.108.226,Windows Server 2016,Sean Kelly,Production,High,372403,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-23,2026-07-20,53,Yes,Yes,Medium,1000,Mitigated,Deploy KB update,2026-10-02,Qualys
SRV-1883,DB-UAT-0883,10.141.240.102,RHEL 9,Patrick Doyle,UAT,Medium,284095,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-05-21,2026-07-31,86,No,Yes,High,874,Mitigated,Configuration fix,2026-08-25,Qualys
SRV-1884,API-PRODUCTION-0884,10.127.37.235,Windows Server 2016,Michael Byrne,UAT,Medium,312923,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-27,2026-07-24,49,Yes,Yes,Low,930,Mitigated,Apply vendor patch,2026-10-07,Qualys
SRV-1885,APP-PRODUCTION-0885,10.212.199.175,Windows Server 2016,Sarah OBrien,Dev,Critical,337292,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-08-07,2026-08-11,8,Yes,No,Medium,875,Mitigated,Configuration fix,2026-08-16,Qualys
SRV-1886,APP-UAT-0886,10.110.159.151,RHEL 8,Laura Smith,Production,High,357600,CVE-2021-44228,Log4Shell,10.0,2026-05-19,2026-08-03,88,Yes,No,Medium,997,In Progress,Apply vendor patch,2026-09-01,Qualys
SRV-1887,WEB-UAT-0887,10.177.151.159,Windows Server 2022,Niamh Murphy,Production,High,299212,CVE-2021-44228,Log4Shell,10.0,2026-05-08,2026-07-22,99,Yes,No,High,1000,In Progress,Upgrade package,2026-09-19,Qualys
SRV-1888,FILE-UAT-0888,10.192.87.62,RHEL 9,Niamh Murphy,Production,Critical,269278,CVE-2020-1472,Zerologon,10.0,2026-03-06,2026-07-17,162,Yes,No,High,962,Mitigated,Configuration fix,2026-08-22,Qualys
SRV-1889,WEB-UAT-0889,10.18.129.47,RHEL 8,Michael Byrne,Test,Medium,380841,CVE-2020-1472,Zerologon,10.0,2026-03-16,2026-07-19,152,Yes,No,Low,1000,Open,Configuration fix,2026-08-27,Qualys
SRV-1890,API-UAT-0890,10.110.29.176,Windows Server 2019,Sarah OBrien,UAT,High,352783,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-04,2026-08-14,42,No,Yes,High,867,In Progress,Deploy KB update,2026-10-04,Qualys
SRV-1891,API-UAT-0891,10.59.183.114,Ubuntu 22.04,Sarah OBrien,Production,Critical,186210,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-29,2026-08-08,47,Yes,Yes,Low,873,Mitigated,Apply vendor patch,2026-09-13,Qualys
SRV-1892,API-UAT-0892,10.163.140.28,RHEL 8,Niamh Murphy,Production,High,246225,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-02-17,2026-08-02,179,No,No,High,832,Open,Apply vendor patch,2026-09-01,Qualys
SRV-1893,APP-PRODUCTION-0893,10.7.42.23,RHEL 9,David Walsh,UAT,High,333885,CVE-2021-44228,Log4Shell,10.0,2026-05-04,2026-07-30,103,Yes,No,Medium,981,Open,Deploy KB update,2026-09-22,Qualys
SRV-1894,APP-UAT-0894,10.35.192.180,RHEL 8,John Murphy,Dev,Critical,131454,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-08-04,2026-08-12,11,Yes,Yes,Low,855,Mitigated,Upgrade package,2026-09-22,Qualys
SRV-1895,FILE-PRODUCTION-0895,10.49.170.122,RHEL 8,Niamh Murphy,UAT,Critical,151929,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-07-10,2026-08-05,36,Yes,No,Low,731,Mitigated,Apply vendor patch,2026-08-25,Qualys
SRV-1896,WEB-UAT-0896,10.132.19.145,Windows Server 2019,Emma Kelly,Test,Critical,289646,CVE-2021-44228,Log4Shell,10.0,2026-04-06,2026-08-11,131,Yes,No,Medium,1000,Open,Configuration fix,2026-08-18,Qualys
SRV-1897,DB-UAT-0897,10.116.156.215,Windows Server 2019,David Walsh,Test,High,367149,CVE-2023-3519,Citrix ADC RCE,9.8,2026-05-05,2026-08-15,102,No,Yes,High,954,Mitigated,Upgrade package,2026-09-16,Qualys
SRV-1898,WEB-PRODUCTION-0898,10.181.229.199,Windows Server 2019,John Murphy,Dev,Critical,245431,CVE-2023-3519,Citrix ADC RCE,9.8,2026-03-14,2026-08-15,154,No,No,Medium,983,Mitigated,Upgrade package,2026-09-04,Qualys
SRV-1899,FILE-UAT-0899,10.99.194.224,Ubuntu 22.04,Laura Smith,UAT,High,346063,CVE-2023-3519,Citrix ADC RCE,9.8,2026-05-23,2026-07-17,84,Yes,Yes,Low,969,In Progress,Upgrade package,2026-09-19,Qualys
SRV-1900,DB-UAT-0900,10.224.74.153,RHEL 9,Emma Kelly,Dev,High,269955,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-07-29,2026-08-07,17,Yes,Yes,Medium,780,In Progress,Deploy KB update,2026-10-07,Qualys
SRV-1901,API-UAT-0901,10.172.169.49,RHEL 9,David Walsh,Dev,High,199596,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-05-01,2026-08-07,106,Yes,No,High,963,In Progress,Deploy KB update,2026-08-23,Qualys
SRV-1902,APP-UAT-0902,10.47.228.166,RHEL 8,Aoife Ryan,UAT,Medium,305327,CVE-2021-44228,Log4Shell,10.0,2026-06-01,2026-07-26,75,No,No,Low,981,In Progress,Upgrade package,2026-08-25,Qualys
SRV-1903,API-UAT-0903,10.1.18.49,Windows Server 2022,Niamh Murphy,Test,High,388696,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-06-11,2026-08-12,65,Yes,No,High,978,In Progress,Apply vendor patch,2026-09-12,Qualys
SRV-1904,FILE-UAT-0904,10.81.31.36,Windows Server 2019,Sarah OBrien,Dev,Medium,128574,CVE-2021-44228,Log4Shell,10.0,2026-03-15,2026-08-12,153,Yes,Yes,Medium,1000,Open,Upgrade package,2026-08-24,Qualys
SRV-1905,WEB-PRODUCTION-0905,10.3.29.87,RHEL 9,Michael Byrne,Dev,Critical,325340,CVE-2023-3519,Citrix ADC RCE,9.8,2026-02-20,2026-08-02,176,Yes,Yes,High,956,Mitigated,Upgrade package,2026-10-14,Qualys
SRV-1906,API-UAT-0906,10.196.57.44,RHEL 8,Emma Kelly,Production,High,184093,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-06-15,2026-08-11,61,Yes,No,Medium,702,Open,Apply vendor patch,2026-08-31,Qualys
SRV-1907,APP-PRODUCTION-0907,10.235.57.72,Windows Server 2016,John Murphy,UAT,High,261739,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-14,2026-08-01,62,No,No,Medium,1000,Open,Deploy KB update,2026-08-22,Qualys
SRV-1908,FILE-UAT-0908,10.6.139.196,Windows Server 2022,Emma Kelly,Test,Critical,328930,CVE-2023-3519,Citrix ADC RCE,9.8,2026-04-23,2026-08-01,114,Yes,No,High,949,In Progress,Configuration fix,2026-10-08,Qualys
SRV-1909,WEB-UAT-0909,10.44.202.104,Windows Server 2019,Emma Kelly,Dev,High,285212,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-05-11,2026-08-11,96,No,No,High,920,Mitigated,Upgrade package,2026-10-12,Qualys
SRV-1910,API-PRODUCTION-0910,10.166.179.17,RHEL 8,John Murphy,Test,High,399712,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-04-16,2026-07-16,121,Yes,No,Medium,863,Open,Configuration fix,2026-09-12,Qualys
SRV-1911,DB-UAT-0911,10.59.69.94,Windows Server 2022,Niamh Murphy,UAT,High,188364,CVE-2021-44228,Log4Shell,10.0,2026-04-28,2026-08-13,109,Yes,Yes,High,1000,In Progress,Upgrade package,2026-08-19,Qualys
SRV-1912,API-PRODUCTION-0912,10.65.21.135,Windows Server 2022,Niamh Murphy,UAT,High,253696,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-05,2026-08-13,41,Yes,No,Medium,1000,Open,Deploy KB update,2026-09-11,Qualys
SRV-1913,API-PRODUCTION-0913,10.147.168.201,Ubuntu 22.04,David Walsh,Dev,Critical,387277,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-07-28,2026-08-08,18,No,No,High,941,Open,Apply vendor patch,2026-10-06,Qualys
SRV-1914,WEB-UAT-0914,10.210.201.46,RHEL 9,Sarah OBrien,Test,High,390161,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-07-26,2026-08-13,20,Yes,Yes,High,958,Mitigated,Deploy KB update,2026-08-31,Qualys
SRV-1915,API-PRODUCTION-0915,10.129.130.230,Windows Server 2016,Patrick Doyle,UAT,Critical,187556,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-02,2026-07-22,44,Yes,No,High,964,Open,Deploy KB update,2026-10-10,Qualys
SRV-1916,FILE-PRODUCTION-0916,10.117.45.182,Windows Server 2016,Emma Kelly,UAT,Medium,122163,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-03-21,2026-07-21,147,Yes,No,High,735,Open,Upgrade package,2026-09-14,Qualys
SRV-1917,API-UAT-0917,10.228.135.120,Ubuntu 22.04,Sean Kelly,Dev,Medium,312440,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-02-22,2026-07-22,174,Yes,No,High,750,Mitigated,Configuration fix,2026-08-24,Qualys
SRV-1918,DB-PRODUCTION-0918,10.155.232.106,RHEL 8,Patrick Doyle,Dev,Critical,295886,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-27,2026-07-27,19,Yes,No,Medium,977,Open,Apply vendor patch,2026-08-29,Qualys
SRV-1919,APP-UAT-0919,10.102.63.37,Windows Server 2016,Emma Kelly,Test,Medium,232602,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-08,2026-08-01,38,No,No,Medium,905,Mitigated,Configuration fix,2026-09-08,Qualys
SRV-1920,APP-PRODUCTION-0920,10.230.164.237,Windows Server 2016,Michael Byrne,Dev,High,127849,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-04-30,2026-07-16,107,Yes,No,Medium,866,Mitigated,Configuration fix,2026-08-20,Qualys
SRV-1921,WEB-UAT-0921,10.18.91.85,Windows Server 2019,Michael Byrne,UAT,High,105796,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-04-05,2026-07-29,132,Yes,Yes,Low,761,Mitigated,Upgrade package,2026-08-19,Qualys
SRV-1922,WEB-UAT-0922,10.104.86.205,RHEL 9,Niamh Murphy,Dev,High,271203,CVE-2020-1472,Zerologon,10.0,2026-03-06,2026-07-30,162,Yes,No,High,997,Mitigated,Apply vendor patch,2026-10-11,Qualys
SRV-1923,WEB-PRODUCTION-0923,10.248.40.239,RHEL 8,Aoife Ryan,Test,Medium,240040,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-04-26,2026-07-22,111,Yes,Yes,High,895,Open,Configuration fix,2026-09-02,Qualys
SRV-1924,APP-PRODUCTION-0924,10.108.146.50,RHEL 8,David Walsh,Test,High,386814,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-08-03,2026-08-11,12,Yes,Yes,High,831,Open,Deploy KB update,2026-10-09,Qualys
SRV-1925,APP-UAT-0925,10.235.43.237,Ubuntu 22.04,Niamh Murphy,Production,High,141927,CVE-2020-1472,Zerologon,10.0,2026-04-13,2026-07-21,124,No,No,Low,958,Mitigated,Upgrade package,2026-10-09,Qualys
SRV-1926,API-UAT-0926,10.162.171.84,RHEL 9,David Walsh,Dev,Medium,228606,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-09,2026-07-28,67,Yes,Yes,Medium,901,In Progress,Upgrade package,2026-09-06,Qualys
SRV-1927,DB-UAT-0927,10.28.211.38,RHEL 9,Emma Kelly,UAT,High,230410,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-05-03,2026-08-14,104,No,Yes,High,775,Mitigated,Upgrade package,2026-09-11,Qualys
SRV-1928,WEB-PRODUCTION-0928,10.42.160.124,Ubuntu 22.04,Sarah OBrien,Dev,High,129833,CVE-2021-44228,Log4Shell,10.0,2026-03-22,2026-08-05,146,No,No,Medium,988,Open,Configuration fix,2026-09-15,Qualys
SRV-1929,APP-UAT-0929,10.226.126.238,RHEL 8,Laura Smith,UAT,High,312503,CVE-2020-1472,Zerologon,10.0,2026-05-12,2026-08-12,95,No,Yes,Medium,989,Open,Deploy KB update,2026-09-06,Qualys
SRV-1930,WEB-PRODUCTION-0930,10.22.204.189,Windows Server 2016,David Walsh,Test,High,358289,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-03-16,2026-08-03,152,Yes,Yes,High,870,Open,Configuration fix,2026-08-27,Qualys
SRV-1931,DB-PRODUCTION-0931,10.11.43.229,Windows Server 2022,Aoife Ryan,Production,Critical,120416,CVE-2020-1472,Zerologon,10.0,2026-05-13,2026-07-25,94,Yes,Yes,Low,1000,Open,Deploy KB update,2026-10-05,Qualys
SRV-1932,API-UAT-0932,10.158.215.135,Windows Server 2016,Laura Smith,Dev,Medium,172674,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-04-11,2026-08-12,126,Yes,No,Low,894,In Progress,Deploy KB update,2026-09-26,Qualys
SRV-1933,APP-UAT-0933,10.9.101.219,Windows Server 2022,David Walsh,Test,Medium,337244,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-21,2026-07-31,25,Yes,No,Medium,1000,Mitigated,Configuration fix,2026-09-11,Qualys
SRV-1934,APP-PRODUCTION-0934,10.119.39.181,Windows Server 2019,John Murphy,Production,Medium,130800,CVE-2023-3519,Citrix ADC RCE,9.8,2026-05-27,2026-07-25,80,Yes,Yes,High,971,In Progress,Deploy KB update,2026-08-25,Qualys
SRV-1935,API-PRODUCTION-0935,10.184.124.112,RHEL 8,Sarah OBrien,Dev,Critical,209980,CVE-2021-44228,Log4Shell,10.0,2026-05-21,2026-07-24,86,No,Yes,Medium,990,Open,Configuration fix,2026-08-28,Qualys
SRV-1936,APP-UAT-0936,10.119.169.248,RHEL 8,Aoife Ryan,Test,Critical,169679,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-08-06,2026-08-11,9,Yes,No,Low,979,In Progress,Deploy KB update,2026-08-16,Qualys
SRV-1937,FILE-UAT-0937,10.38.11.227,Windows Server 2019,Emma Kelly,Test,Medium,245679,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-11,2026-08-02,65,Yes,Yes,Medium,941,Open,Apply vendor patch,2026-09-25,Qualys
SRV-1938,WEB-PRODUCTION-0938,10.124.198.212,RHEL 9,Emma Kelly,UAT,Medium,177492,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-03-10,2026-08-04,158,Yes,No,Low,973,In Progress,Deploy KB update,2026-09-12,Qualys
SRV-1939,API-UAT-0939,10.138.194.117,Windows Server 2016,Michael Byrne,Dev,Medium,109392,CVE-2023-3519,Citrix ADC RCE,9.8,2026-08-04,2026-08-08,11,No,Yes,Medium,1000,In Progress,Configuration fix,2026-10-13,Qualys
SRV-1940,APP-UAT-0940,10.68.77.229,Ubuntu 22.04,John Murphy,UAT,High,233243,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-05-26,2026-07-20,81,No,No,High,775,Mitigated,Deploy KB update,2026-08-18,Qualys
SRV-1941,WEB-UAT-0941,10.13.246.20,Windows Server 2022,Sean Kelly,Test,Medium,108568,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-04-21,2026-08-08,116,Yes,Yes,Medium,910,Mitigated,Deploy KB update,2026-09-19,Qualys
SRV-1942,FILE-UAT-0942,10.46.140.168,Windows Server 2019,John Murphy,Test,High,141773,CVE-2021-44228,Log4Shell,10.0,2026-07-16,2026-07-19,30,Yes,Yes,Medium,980,Open,Apply vendor patch,2026-08-24,Qualys
SRV-1943,DB-UAT-0943,10.42.232.110,Windows Server 2019,David Walsh,Dev,Medium,151172,CVE-2021-44228,Log4Shell,10.0,2026-07-02,2026-07-25,44,Yes,No,Low,987,Mitigated,Apply vendor patch,2026-08-20,Qualys
SRV-1944,DB-PRODUCTION-0944,10.30.196.116,Windows Server 2022,Sarah OBrien,Test,Medium,367795,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-08-14,2026-08-15,1,Yes,No,Low,868,Mitigated,Upgrade package,2026-10-05,Qualys
SRV-1945,FILE-PRODUCTION-0945,10.140.242.65,Ubuntu 22.04,John Murphy,Production,High,133257,CVE-2020-1472,Zerologon,10.0,2026-07-22,2026-08-04,24,Yes,Yes,Medium,972,Open,Deploy KB update,2026-09-15,Qualys
SRV-1946,FILE-PRODUCTION-0946,10.207.132.199,RHEL 8,Emma Kelly,UAT,High,199690,CVE-2023-3519,Citrix ADC RCE,9.8,2026-08-07,2026-08-10,8,No,Yes,Low,979,Open,Configuration fix,2026-09-20,Qualys
SRV-1947,APP-PRODUCTION-0947,10.10.116.49,Windows Server 2016,Laura Smith,Dev,High,108976,CVE-2023-3519,Citrix ADC RCE,9.8,2026-05-24,2026-07-26,83,Yes,No,Medium,977,Mitigated,Apply vendor patch,2026-09-05,Qualys
SRV-1948,API-PRODUCTION-0948,10.152.35.122,RHEL 8,Sean Kelly,Dev,High,162785,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-11,2026-07-20,35,Yes,No,High,942,In Progress,Configuration fix,2026-09-03,Qualys
SRV-1949,APP-UAT-0949,10.209.98.40,Windows Server 2022,Aoife Ryan,Test,Medium,139005,CVE-2020-1472,Zerologon,10.0,2026-07-31,2026-08-06,15,Yes,Yes,Medium,1000,In Progress,Upgrade package,2026-09-11,Qualys
SRV-1950,WEB-PRODUCTION-0950,10.239.135.155,RHEL 9,Sarah OBrien,Dev,Critical,159440,CVE-2020-1472,Zerologon,10.0,2026-06-03,2026-08-05,73,Yes,No,Medium,973,In Progress,Apply vendor patch,2026-08-27,Qualys
SRV-1951,DB-UAT-0951,10.216.195.141,RHEL 9,Sarah OBrien,Dev,High,389599,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-07-25,2026-08-08,21,Yes,Yes,Medium,706,Open,Upgrade package,2026-10-13,Qualys
SRV-1952,WEB-PRODUCTION-0952,10.18.25.243,RHEL 9,John Murphy,Production,Critical,350073,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-05-21,2026-08-07,86,Yes,No,Medium,924,In Progress,Apply vendor patch,2026-09-01,Qualys
SRV-1953,WEB-UAT-0953,10.44.48.167,RHEL 9,Sarah OBrien,Production,High,346580,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-03-24,2026-07-18,144,Yes,Yes,High,891,Mitigated,Deploy KB update,2026-09-11,Qualys
SRV-1954,APP-UAT-0954,10.141.61.16,RHEL 8,Emma Kelly,Test,Medium,200910,CVE-2020-1472,Zerologon,10.0,2026-06-06,2026-07-28,70,Yes,No,High,1000,In Progress,Configuration fix,2026-10-13,Qualys
SRV-1955,FILE-UAT-0955,10.166.155.128,Windows Server 2016,Sarah OBrien,Test,High,200225,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-06-12,2026-07-27,64,Yes,Yes,Low,715,Open,Apply vendor patch,2026-09-27,Qualys
SRV-1956,WEB-PRODUCTION-0956,10.176.102.35,Windows Server 2019,Michael Byrne,Production,Critical,101477,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-08-04,2026-08-12,11,Yes,Yes,Low,891,Open,Configuration fix,2026-08-22,Qualys
SRV-1957,WEB-UAT-0957,10.84.106.97,Ubuntu 22.04,Sean Kelly,Dev,High,332475,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-07-09,2026-08-11,37,Yes,Yes,High,1000,In Progress,Upgrade package,2026-08-28,Qualys
SRV-1958,FILE-UAT-0958,10.112.13.65,Windows Server 2016,Patrick Doyle,Test,Medium,183154,CVE-2023-3519,Citrix ADC RCE,9.8,2026-02-26,2026-08-08,170,Yes,Yes,Low,992,In Progress,Upgrade package,2026-08-29,Qualys
SRV-1959,DB-PRODUCTION-0959,10.110.197.4,RHEL 8,Sean Kelly,Production,Critical,338251,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-02,2026-08-11,74,Yes,No,Low,866,Open,Configuration fix,2026-08-28,Qualys
SRV-1960,DB-PRODUCTION-0960,10.123.57.113,Windows Server 2019,John Murphy,UAT,Medium,354752,CVE-2021-44228,Log4Shell,10.0,2026-04-14,2026-07-16,123,No,Yes,Low,999,Mitigated,Deploy KB update,2026-08-23,Qualys
SRV-1961,WEB-UAT-0961,10.221.169.133,Windows Server 2022,Patrick Doyle,Production,Medium,133013,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-04-03,2026-08-07,134,Yes,Yes,Medium,1000,In Progress,Deploy KB update,2026-10-03,Qualys
SRV-1962,APP-UAT-0962,10.136.1.39,Windows Server 2016,Aoife Ryan,Test,Medium,397769,CVE-2021-44228,Log4Shell,10.0,2026-03-10,2026-07-28,158,Yes,Yes,Medium,1000,Open,Deploy KB update,2026-08-22,Qualys
SRV-1963,DB-PRODUCTION-0963,10.161.103.172,RHEL 9,Laura Smith,Dev,High,150378,CVE-2021-44228,Log4Shell,10.0,2026-04-28,2026-08-07,109,No,No,Low,1000,Open,Deploy KB update,2026-09-05,Qualys
SRV-1964,APP-UAT-0964,10.127.59.111,RHEL 9,John Murphy,Production,Medium,154102,CVE-2020-1472,Zerologon,10.0,2026-05-15,2026-07-31,92,Yes,Yes,Medium,1000,Open,Deploy KB update,2026-09-14,Qualys
SRV-1965,API-UAT-0965,10.184.35.57,Ubuntu 22.04,Emma Kelly,UAT,High,294446,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-27,2026-08-12,19,Yes,Yes,Medium,917,Open,Configuration fix,2026-08-23,Qualys
